0,449,99814,99624,99434,98809,98399,98288,97424,96910,96687,96458,95704,95320,94918,94635,93479,93415,93268,92804,92570,91836,91633,91413,91028,90965,90708,90318,90211,90112,89815,89702,89578,88561,88389,87647,87254,85944,85912,85760,85582,83936,83660,83246,82584,81972,81501,81485,81020,80948,80800,79382,78893,78587,78480,78168,77979,77444,77344,77014,77001,76088,75733,75498,75324,75202,75031,74992,74490,74441,73803,73775,73744,73489,73177,72611,72533,70973,70746,70620,70586,70339,70175,70066,69707,69514,68105,68098,67386,67127,66151,65723,64875,64740,64621,64324,64155,64005,63838,63593,63587,62669,61562,61328,60722,60456,59723,59564,59368,59297,59228,59095,58280,57896,57575,57277,56813,56624,56502,56017,55715,55446,55048,53639,52106,51792,51195,50289,50190,49659,49596,49206,49059,48821,48797,48198,47172,46804,46586,45982,45975,45573,45452,45432,45324,44842,43928,43916,43662,43593,43492,42910,42732,42621,42115,41833,41826,41489,41363,40760,40318,40150,39472,39341,39185,38970,38441,37668,37655,36612,36594,36494,36044,35583,35283,35235,35140,35032,34381,33908,33840,33558,33356,33311,32751,32676,32395,32144,31913,31673,31569,31071,31070,31007,30547,30240,29892,29699,29688,29628,29606,29348,29336,28712,28425,28409,27837,27715,27621,27423,27216,27156,26986,26901,26889,26875,26852,26825,26650,26502,26252,26062,25933,25708,25638,25453,25324,25040,24718,24460,23842,23782,23330,23257,23040,23009,21768,21700,21391,21138,21135,20999,20937,20810,20548,20485,20336,20047,19447,19386,19260,19076,18801,18616,18387,18208,18174,17667,17481,17363,17109,16989,16793,16345,15224,14688,14599,14110,13913,13870,13641,13179,12749,12715,12564,12139,12107,12037,12032,11737,11678,11485,11390,11263,11209,11201,10647,10484,10380,10199,10155,9971,9864,9811,9724,9705,9597,9549,9537,9423,9387,9278,9212,8896,8851,8701,8586,8403,8211,8046,8017,7995,7874,7859,7734,7674,7318,7295,7135,7124,7106,7096,6819,6750,6470,6324,6214,6007,6001,5963,5957,5866,5755,5750,5536,5500,5496,5478,5408,5200,5108,5070,5054,4934,4920,4913,4799,4512,4452,4388,4368,4276,4273,4261,4129,4050,3958,3914,3908,3875,3860,3798,3759,3749,3743,3580,3473,3442,3413,3403,3399,3257,3186,2947,2844,2729,2618,2496,2495,2472,2285,2253,2035,1943,1940,1857,1812,1744,1740,1707,1600,1582,1547,1403,1282,1225,1186,1183,1132,1130,1118,1104,1091,985,964,954,897,892,880,874,855,784,700,676,651,621,597,584,563,559,549,544,528,485,454,382,343,305,304,300,223,157,135,111,93,89,81,65,57,43,37,36,35,27,25,13,10,4,3,2,1,
1,547,99632,99289,98992,98380,97890,97479,97458,96844,96564,96490,96348,96312,95882,95306,94995,94555,93625,93251,93199,93142,92225,92170,92058,91932,91341,90958,90086,89519,89232,88422,88256,88255,88022,87589,87235,85600,85320,84609,84254,84203,83826,83777,83677,83600,83469,83422,82845,82213,81002,80651,79351,78651,78565,78530,77853,77782,77134,77061,76035,75606,75530,74868,74726,74596,74579,74538,74528,74386,73718,73609,73252,71975,71341,70716,70508,70447,70279,69550,68550,68233,67934,67905,67889,67077,66808,66176,66152,66000,65821,65174,64853,64597,64180,64070,63888,63793,63777,63764,63692,63228,63071,61925,61799,61242,60966,60100,59989,59758,59122,58575,58388,57587,57430,57252,56583,56448,56139,55915,55887,55879,55829,55548,54654,54576,54105,53700,53513,53302,53293,53003,52842,52654,52363,52169,51642,51497,51369,50742,50427,49880,49834,49750,49606,48883,48156,47837,47559,46942,46814,46431,46264,46199,45937,45620,45447,45311,44727,44633,44405,44172,44071,43664,42841,42281,41824,41342,41341,41302,40694,40555,40417,40263,40158,39993,39786,39769,39719,39597,39573,39543,39211,38887,38753,38730,38630,38606,38587,38306,38297,37006,36635,35937,35796,35556,35464,35238,35071,34990,34408,33910,33838,33389,33149,32936,32901,32865,32633,32271,31982,31777,31481,31387,31343,31201,30895,30736,30698,30577,30416,30380,29859,29698,29574,29223,29173,29120,29069,28991,28770,28471,27614,27562,27529,27445,27338,27217,27097,26720,26686,26448,26141,25648,25452,25052,24774,24659,24609,24561,24539,24499,24452,24089,23682,23530,23442,23237,23233,23227,23175,22522,22360,22238,22085,22012,21965,21898,21638,21519,21516,21434,21344,21229,21174,21148,20895,20872,20734,20368,19988,19846,19529,19503,19366,19231,19115,19110,18602,18289,18184,18138,17099,16856,16822,16784,16373,16301,16183,16159,16156,16046,15877,15765,15627,15451,15429,15054,14845,14742,14621,14582,14528,14454,14370,14329,14259,14183,14097,13834,13747,13585,13548,13535,13454,13407,13346,13129,12939,12865,12858,12828,12487,12460,12385,12255,12125,12101,12092,12086,12034,11874,11806,11734,11364,11290,11203,11044,10613,10512,10419,10252,9987,9934,9915,9882,9814,9766,9750,9685,9615,9540,9519,9496,9388,9291,9284,9044,8914,8879,8702,8530,8460,8291,7473,7246,7213,7209,7099,6974,6951,6856,6816,6660,6631,6588,6568,6552,6232,6118,6013,5904,5879,5872,5832,5718,5696,5679,5673,5649,5636,5384,5248,5105,5094,5089,4901,4821,4819,4701,4590,4583,4541,4481,4462,4411,4377,4263,4251,4238,4154,4114,4069,3979,3953,3884,3738,3705,3585,3471,3458,3406,3402,3316,3294,3229,3153,3132,3068,3028,2891,2869,2866,2830,2799,2676,2501,2449,2423,2417,2414,2378,2271,2241,2167,2165,2146,2130,2127,2102,2036,1994,1914,1890,1881,1865,1820,1715,1691,1682,1628,1599,1573,1564,1523,1496,1446,1434,1292,1238,1215,1176,1100,1092,1079,1070,1005,961,919,912,903,894,860,851,816,745,699,690,688,657,643,611,604,580,575,462,435,427,424,419,416,406,405,404,397,381,356,341,335,321,285,228,208,202,176,148,144,126,122,105,87,84,76,66,59,50,44,39,38,33,30,28,20,14,11,6,5,2,0,
2,50,99616,98749,94478,84178,83667,79603,73732,70741,61653,58884,58853,55651,55235,53500,52799,51326,44127,42012,41214,34329,33236,25815,25001,24382,23163,22115,17388,13482,11426,10586,6800,5270,5178,5000,4783,3222,2277,2160,1551,1507,1442,1437,357,353,95,41,34,16,1,0,
3,222,99600,99459,98048,97812,97352,95340,93382,93058,92386,89745,89574,89406,88821,88540,88440,88232,87911,87555,87050,86770,84653,82535,81813,81590,81293,80966,79125,77445,77208,77030,76108,75582,73594,73461,71960,71507,71088,70203,70072,68843,67813,66815,66389,66214,64965,64588,62260,61769,60625,60347,60166,58586,57557,57513,56819,55926,55300,54570,54199,53804,53601,52716,52320,52043,50888,50655,50125,49762,49639,49330,46103,46057,46055,45853,45763,44513,43241,42294,42238,42078,41113,41007,40881,38584,38206,37634,37403,36726,36691,36527,35247,34054,32906,32707,32637,32336,32310,31635,30932,30466,29608,28478,27494,27177,27044,26061,25614,25197,24887,24400,24372,24332,23974,23286,23131,22993,22887,22398,22129,21524,20982,20975,20756,20120,19914,19575,19050,18474,18317,18150,17473,17457,17337,17035,16761,15737,14924,14885,14839,14168,14043,13077,12900,12017,11794,11684,10806,10364,9948,9609,9535,9221,9021,8513,7691,7552,7443,7138,7123,6674,6178,6085,5678,5634,5493,5462,5295,5114,4983,4888,4834,4756,4672,4417,4014,3944,3707,3342,3328,2927,2749,2744,2728,2652,2349,2296,2295,1894,1798,1653,1528,1509,1468,1396,1116,1060,1058,1002,809,570,383,354,325,301,289,263,259,213,134,121,88,80,77,63,46,42,19,18,17,12,7,0,
4,111,96410,93497,93131,90552,89902,87119,86204,84624,83792,76626,76218,72991,71077,70788,70489,67441,67329,67104,66813,66524,66045,64901,61540,60769,55546,54460,54234,52138,50358,48193,46951,45406,44030,42129,41652,41332,40351,38646,35385,35065,34349,34235,31144,31024,28957,28904,28510,28446,27694,27510,25160,24773,22650,21835,21563,19696,19484,18746,17238,16898,16366,15647,15187,15098,14974,14202,13331,12957,12500,11530,10889,10401,10067,9553,9166,8655,8386,7944,6765,6585,5808,5670,5592,5391,5258,5226,4944,4938,3611,3377,2636,2341,2033,2029,1224,1078,995,904,826,751,731,510,275,254,247,162,149,79,69,9,0,
5,107,99691,96218,94598,94399,91591,88411,87150,85648,79836,76057,69047,68378,67718,66692,62509,56545,55933,55837,55835,53942,52520,51994,49693,48988,47146,43825,43619,43062,42760,41385,40980,37296,37271,36349,35602,35146,34953,34332,34058,33136,32797,31349,30992,30631,30402,30231,29701,28274,27724,27090,24840,24819,24167,23914,23482,21868,21790,21490,21039,20061,17112,15739,15549,11527,10001,9319,9229,8783,8563,8274,8258,8030,7970,7439,7176,6677,6156,5564,5426,5306,5218,5134,4772,4319,4015,3276,2267,2258,2161,2031,1791,1375,1033,776,694,689,684,309,194,187,174,109,97,56,55,8,1,
6,18,92355,86149,86146,77175,74779,74336,72205,49934,35836,28827,27052,23128,16870,10920,6749,2229,1612,1,
7,37,96598,84392,77213,76701,75119,70730,64564,58365,50360,38664,37991,36609,32421,31119,30961,29195,24272,19295,18666,18187,17608,15999,12791,11268,10367,8323,6848,5141,5003,4587,3053,1887,1879,717,142,132,3,
8,42,92211,91727,81616,81045,78130,76284,70834,70740,70552,67439,67112,65054,58170,49823,49643,46953,42386,42322,41988,32826,30569,27211,18347,15552,15296,14802,13578,13170,11987,11587,11519,6480,4486,4101,3796,3719,1934,1382,466,58,15,5,
9,101,98074,94251,92968,92891,90245,88783,88142,84300,84118,82014,81799,81175,79849,76517,75866,73690,73610,69517,67463,66848,65528,64835,64240,63809,58416,55515,53367,51485,48902,47476,46135,45359,40845,40698,39839,39638,38175,31230,29476,27794,25585,25328,24973,23890,23624,22974,22230,21978,21884,21015,19347,18679,17810,17538,17215,15033,13542,13446,13410,13276,12708,12669,11920,11099,10727,9310,9036,9029,8803,8682,8374,8198,8129,7845,7647,7025,6647,6143,5249,5120,4628,4591,4585,4497,4294,4208,3951,3900,3165,2245,1071,1010,831,827,759,447,388,141,72,48,4,
